"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"6634","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"6635","False","Adolescent","Prole","Adventurous","Current","Severe","Football","Severe","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","TenThou","City","False","HundredThou","TenThou","True","Thousand","Good","True","TenThou","Many"
"6636","False","Adolescent","Middle","Adventurous","Current","Mild","EggShell","Mild","SportsCar","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"6637","False","Senior","Prole","Cautious","Current","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"6638","False","Adult","UpperMiddle","Adventurous","Older","None","Tank","None","Luxury","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Many"
"6639","True","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"6640","False","Adolescent","Prole","Adventurous","Older","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"6641","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","Luxury","Normal","TwentyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","One"
"6642","True","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"6643","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"6644","False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"6645","False","Senior","Middle","Cautious","Older","Moderate","Tank","Mild","FamilySedan","Poor","FiveThou","False","SubStandard","True","HundredThou","False","TwentyThou","Suburb","True","HundredThou","Thousand","True","Thousand","Good","False","Thousand","One"
"6646","False","Adult","Middle","Cautious","Current","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"6647","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"6648","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"6649","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"6650","False","Senior","Prole","Cautious","Current","None","Football","None","Economy","Poor","TwentyThou","False","SubStandard","True","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"6651","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"6652","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"6653","False","Senior","Middle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TenThou","Secure","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"6654","False","Adult","Middle","Psychopath","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"6655","False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Excellent","Domino","False","Expert","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"6656","False","Adult","UpperMiddle","Adventurous","Older","None","Tank","None","Luxury","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"6657","False","Adult","UpperMiddle","Normal","Current","Mild","EggShell","Mild","SportsCar","Normal","Domino","True","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"6658","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"6659","False","Adult","UpperMiddle","Normal","Current","None","Football","Mild","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"6660","False","Adolescent","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"6661","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","Domino","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"6662","False","Senior","UpperMiddle","Normal","Current","Mild","Football","Mild","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Rural","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"6663","False","Adult","Prole","Cautious","Older","None","EggShell","None","SportsCar","Excellent","Domino","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"6664","False","Senior","Prole","Cautious","Older","Mild","Football","Mild","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Many"
"6665","False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","City","True","TenThou","Thousand","False","Million","Poor","False","Thousand","Many"
"6666","False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"6667","False","Adult","Middle","Cautious","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"6668","True","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","False","TenThou","Poor","False","Thousand","Many"
"6669","False","Adult","Middle","Cautious","Older","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"6670","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"6671","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Poor","Domino","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"6672","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"6673","False","Senior","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","One"
"6674","False","Senior","Prole","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"6675","False","Adolescent","Middle","Adventurous","Current","Moderate","Football","Moderate","FamilySedan","Poor","Domino","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","TenThou","True","Thousand","Fair","True","Thousand","Many"
"6676","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","Domino","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"6677","True","Adolescent","UpperMiddle","Adventurous","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"6678","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"6679","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"6680","False","Senior","Middle","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"6681","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"6682","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
